"id","alias","categories","image_url","name","phone","price","rating","review_count","url","x","y"
"DXNwbbNyNZ033iULLs6bLw","la-meunière-lyon-2","{Lyonnais}","https://s3-media3.fl.yelpcdn.com/bphoto/ldfhhXTw412b8Zl2JNB2fg/o.jpg","La Meunière","+33478286291","€€€",3.5,44,"https://www.yelp.com/biz/la-meuni%C3%A8re-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"DcDLfQ-_YJQtCa2O2bRgMg","brasserie-de-l-enregistrement-lyon","{Brasseries,Pizza,Burgers}","https://s3-media2.fl.yelpcdn.com/bphoto/UeQMyOV5BlNeJsDQaw01wQ/o.jpg","Brasserie de l'Enregistrement","+33478602210","€€",4,6,"https://www.yelp.com/biz/brasserie-de-l-enregistrement-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.84
"De99BwpcWe6TlPhxoDKVzQ","la-fontaine-lyon","{""Fast Food"",Bars,""Landmarks & Historical Buildings""}","https://s3-media3.fl.yelpcdn.com/bphoto/64r0_MmSDw0x8mo3zVHGbw/o.jpg","La Fontaine","+33478288236","€€",4,11,"https://www.yelp.com/biz/la-fontaine-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"DeBJxNRyQPePB0gEOAUAWQ","grand-café-des-négociants-lyon-2","{French,Cafes}","https://s3-media1.fl.yelpcdn.com/bphoto/0iJcq2M2Efl6Wwfha7pRvA/o.jpg","Grand Café des Négociants","+33478425005","€€€",3.5,125,"https://www.yelp.com/biz/grand-caf%C3%A9-des-n%C3%A9gociants-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"DkPzsTZJLB9mZftmYFf06w","le-rockfeller-lyon-2","{Brasseries}","https://s3-media4.fl.yelpcdn.com/bphoto/PdGTKxDrTWM9lU6qWtR_9w/o.jpg","Le Rockfeller","+33478549536",NULL,3.5,4,"https://www.yelp.com/biz/le-rockfeller-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.74,4.89
"DnGiWPXwGJiD545SWrZxfQ","tandoori-lyon","{Indian,""Fast Food""}","https://s3-media1.fl.yelpcdn.com/bphoto/Gq7GI5fi-4vJsqJT75dqdg/o.jpg","Tandoori","","€",4,40,"https://www.yelp.com/biz/tandoori-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"E5I4iPmapk8oo9w9zlIHeA","la-tablature-lyon","{French,Bistros}","https://s3-media1.fl.yelpcdn.com/bphoto/dlMcL62i3anSYN0EtfB_nQ/o.jpg","La Tablature","+33986265236","€€",3.5,24,"https://www.yelp.com/biz/la-tablature-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.84
"E7nfq3Eqy66PiON2sqyp0g","bistrot-bonnel-lyon-2","{Pizza,French}","https://s3-media2.fl.yelpcdn.com/bphoto/lSXEQJRRubcqIcJwTodGYg/o.jpg","Bistrot Bonnel","+33478627750",NULL,3,2,"https://www.yelp.com/biz/bistrot-bonnel-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"E8Q6qc8D5QqP5MzOKuA5rg","la-billebaude-lyon","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/lWILsb-6oVPp9LAamxamZA/o.jpg","La Billebaude","+33478548832","€€",4,1,"https://www.yelp.com/biz/la-billebaude-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.87
"EDaEoCFHhUbyfo6wOIIjEQ","boleh-lah-lyon","{Malaysian,""Breakfast & Brunch""}","https://s3-media1.fl.yelpcdn.com/bphoto/e7CkkzV5GVvJchfI7HnJrQ/o.jpg","Boleh Lah","+33786708182",NULL,5,2,"https://www.yelp.com/biz/boleh-lah-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.84
"EHdglcNoojzeq-oooQIBFQ","le-ferber-lyon-2","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/fVgI14URnQ3BSev7I1reCw/o.jpg","Le Ferber","+33478832479","€€",4,6,"https://www.yelp.com/biz/le-ferber-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.81
"EJrjeX-1ESd4nWsoXmxtew","la-sommelière-lyon","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/IQUy4oBgziGExwSucE5GyQ/o.jpg","La Sommelière","+33478798645",NULL,5,4,"https://www.yelp.com/biz/la-sommeli%C3%A8re-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"EScPkn9jh518kLhROgVGQw","le-président-lyon-2","{French}","https://s3-media1.fl.yelpcdn.com/bphoto/YmWjijl-NzAc_IdItAnUig/o.jpg","Le Président","+33478936373",NULL,5,3,"https://www.yelp.com/biz/le-pr%C3%A9sident-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"ESygV0M0DqNo0mQsKT0qmA","wazza-lyon","{Pizza,""Tapas Bars"",""Wine Bars""}","https://s3-media1.fl.yelpcdn.com/bphoto/nF_DhHKKkPkVGK83ss1TNg/o.jpg","Wazza","+33478286410","€€",4,15,"https://www.yelp.com/biz/wazza-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"ETdl7rvTqn5QULGrr2g3sQ","mezzo-di-pasta-lyon-3","{Italian}","https://s3-media3.fl.yelpcdn.com/bphoto/_TUaB7NAemyez1Vp4y7jkQ/o.jpg","Mezzo di Pasta","+33482540030","€",4,5,"https://www.yelp.com/biz/mezzo-di-pasta-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"ETxbSAh5Fy1gP2E6L_UbQw","l-atelier-du-pain-lyon","{Salad,Bakeries,Sandwiches}","https://s3-media3.fl.yelpcdn.com/bphoto/xM0SdfcZqlxxG_P34Wu8wQ/o.jpg","L'Atelier du Pain","","€€",4,6,"https://www.yelp.com/biz/l-atelier-du-pain-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.86
"EeOHy5EyD-SCY1u75GKcAg","le-comptoir-joa-lyon","{Brasseries}","https://s3-media1.fl.yelpcdn.com/bphoto/kC2TWkOaFfTZ7EOYgQ4DhQ/o.jpg","Le Comptoir Joa","+33478949728","€€€",3.5,16,"https://www.yelp.com/biz/le-comptoir-joa-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.79,4.86
"EglDuZ2j8I57v8odY8EzZQ","l-enk-fée-lyon","{Brasseries,Cafes,Bars}","https://s3-media3.fl.yelpcdn.com/bphoto/gNnadVllAC0fmow7OF0w5g/o.jpg","L'EnK Fée","","€€",4,2,"https://www.yelp.com/biz/l-enk-f%C3%A9e-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.83
"EjAJxBcPNXuOA9ustrWa3w","le-desjeuneur-lyon","{""Breakfast & Brunch"",""Coffee & Tea""}","https://s3-media3.fl.yelpcdn.com/bphoto/tzUNex23UKyyw0n8FiJzzQ/o.jpg","Le Desjeuneur","","€",4.5,23,"https://www.yelp.com/biz/le-desjeuneur-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"Eje6RhrdCdlYJ1JUxVkZ8w","pimprenelle-lyon","{""Tea Rooms"",French,""Breakfast & Brunch""}","https://s3-media3.fl.yelpcdn.com/bphoto/99N6niTnXDWqufU2rCxajQ/o.jpg","Pimprenelle","+33478382984","€€",3.5,17,"https://www.yelp.com/biz/pimprenelle-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"Erf3NjQOTrJpI-CCT7SylQ","mama-shelter-restaurant-lyon","{French,""Breakfast & Brunch""}","https://s3-media2.fl.yelpcdn.com/bphoto/uzn5xzO2cFWzBF4eumu15Q/o.jpg","Mama Shelter - Restaurant","+33478025857","€€€",4,25,"https://www.yelp.com/biz/mama-shelter-restaurant-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.84
"EsQbw2obdgBV6bF4WxlScg","le-bien-être-lyon","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/TZJbpb5el6MWDv6xD8nGiQ/o.jpg","Le Bien-être","+33950609981","€€",4,1,"https://www.yelp.com/biz/le-bien-%C3%AAtre-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.74,4.82
"EufRcInFY_CXPqLdlXobxA","l-hostel-lyon","{French}","https://s3-media1.fl.yelpcdn.com/bphoto/yqpmthnrk4plg_OKmDry3w/o.jpg","L'Hostel","+33472417153",NULL,4,6,"https://www.yelp.com/biz/l-hostel-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.84
"F1wXhqReRUUmkKIhXlVYZg","fiston-lyon-3","{French}","https://s3-media3.fl.yelpcdn.com/bphoto/pkUit3SDcwhPAy9WBdNDCw/o.jpg","Fiston","+33472417463",NULL,3.5,15,"https://www.yelp.com/biz/fiston-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"FS2rG_yqAFn4RALE7rtuGw","bistrot-du-potager-2-lyon","{Bistros,""Tapas Bars""}","https://s3-media1.fl.yelpcdn.com/bphoto/sn4RHh9B2CAlErE0iKd-sA/o.jpg","Bistrot du Potager #2","+33478931975","€€",4,15,"https://www.yelp.com/biz/bistrot-du-potager-2-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.86
"FSeAx-CtEEZ5E7VpnOa91Q","le-petit-bouclard-lyon","{Cafes}","https://s3-media4.fl.yelpcdn.com/bphoto/oitazPl6jUlXw0EpEN8Akw/o.jpg","Le Petit Bouclard","+33472943363",NULL,4.5,3,"https://www.yelp.com/biz/le-petit-bouclard-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.85
"FZwnOksqFPmc_whBLLXViw","plein-sud-lyon-3","{Restaurants}","https://s3-media2.fl.yelpcdn.com/bphoto/wnfwsmIkJif5BCwunudktg/o.jpg","Plein Sud","+33478622126","€€",4.5,2,"https://www.yelp.com/biz/plein-sud-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.85
"FgDVkryINEr8YLHHEiFwIQ","rems-lyon","{Pubs,Burgers,""Fish & Chips""}","https://s3-media2.fl.yelpcdn.com/bphoto/k1BkZg6hbX0k9ZnFZ0b0gQ/o.jpg","Rem's","+33478377586","€€",4,82,"https://www.yelp.com/biz/rems-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.74,4.83
"FhmNx_TLfRoHDGi7iKV-SA","le-bistrot-des-fauves-lyon","{Bistros}","https://s3-media1.fl.yelpcdn.com/bphoto/5VQF03Kkziar7iT9b6ftPQ/o.jpg","Le Bistrot des Fauves","+33981444605","€€",4,60,"https://www.yelp.com/biz/le-bistrot-des-fauves-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.85
"Fkx2Cu6if7sovhNWbrnQgw","têtedoie-lyon","{French,""Modern European""}","https://s3-media1.fl.yelpcdn.com/bphoto/GeBfNgFbNpe74L-c0k7ZBg/o.jpg","Têtedoie","+33478294010","€€€€",4,70,"https://www.yelp.com/biz/t%C3%AAtedoie-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.82
"Fn6hk5BVg1zw8w-Ntf1R9Q","popotte-et-co-lyon","{Gluten-Free,French,""Wine Bars""}","https://s3-media4.fl.yelpcdn.com/bphoto/ITi2CBBb7MsfTJ3mbnB0QQ/o.jpg","Popotte & Co","+33426020575","€€€",4.5,9,"https://www.yelp.com/biz/popotte-et-co-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.78,4.81
"FwIZ6xDxy8Ru7nSVOQMvAw","the-wallace-lyon","{Pubs,""Fish & Chips""}","https://s3-media2.fl.yelpcdn.com/bphoto/XOBNgXli6DfbeVc9tvL07Q/o.jpg","The Wallace","+33472002391","€€",4,115,"https://www.yelp.com/biz/the-wallace-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"FzYHrOjV4xL_bEMbGE7QAQ","le-caméléon-lyon-3","{African}","https://s3-media3.fl.yelpcdn.com/bphoto/eKFDmbENzOjLD7WTkdnuZw/o.jpg","Le Caméléon","+33472759066","€€€",3.5,3,"https://www.yelp.com/biz/le-cam%C3%A9l%C3%A9on-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"G-zXcdrMJvC_Qiv5GSEKzA","andré-melkonyan-lyon","{Armenian}","https://s3-media3.fl.yelpcdn.com/bphoto/ho3o_ZaEKmABnF40NJhbaQ/o.jpg","André Melkonyan","+33478244648","€€",4,23,"https://www.yelp.com/biz/andr%C3%A9-melkonyan-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.86
"G5Y3dByJKj3a-sluIT_qyw","la-fabrique-des-garçons-lyon","{Salad,Sandwiches}","https://s3-media3.fl.yelpcdn.com/bphoto/LDFyzTwoSiz1MKlIi0iaCA/o.jpg","La Fabrique des Garçons","+33478428843","€€",4,2,"https://www.yelp.com/biz/la-fabrique-des-gar%C3%A7ons-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.84
"GAzcDzx7JW_W43EK1AsoLw","les-enfants-du-paradis-lyon","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/rkqUHpUCYNsXdnT-Brz1MA/o.jpg","Les Enfants du Paradis","+33478299947","€€€€",3.5,6,"https://www.yelp.com/biz/les-enfants-du-paradis-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.78,4.82
"GByTCA9tJNkQlzYgB15m1A","toto-li-vigni-lyon","{Pizza,Italian}","https://s3-media1.fl.yelpcdn.com/bphoto/LPv_H3o5TbjttKmbDKx50Q/o.jpg","Toto Li Vigni","+33478421924","€€€",3.5,11,"https://www.yelp.com/biz/toto-li-vigni-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.88
"GHFiy_CMQJlsV68xYo0Xzg","fast-good-mademoiselle-lyon","{""Fast Food""}","https://s3-media2.fl.yelpcdn.com/bphoto/h7Fj8aV8hykqnnX6J0Strw/o.jpg","Fast Good Mademoiselle","+33478374037",NULL,3.5,14,"https://www.yelp.com/biz/fast-good-mademoiselle-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.83
"GKUdpUPEHzYm-hv3QCYd4A","la-vida-lyon","{""Tapas Bars""}","https://s3-media1.fl.yelpcdn.com/bphoto/OEWH7P0ZvfFiVYfnDYV60Q/o.jpg","La Vida","+33469709495","€€",4.5,6,"https://www.yelp.com/biz/la-vida-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.82
"GQbcl2q5r_mWr8f-XeMgbg","léon-de-b-lyon-2","{""Fish & Chips"",Belgian,Seafood}","https://s3-media3.fl.yelpcdn.com/bphoto/BsfpK5-pLvzGaFDYEBWUJw/o.jpg","Léon de B","+33472041823","€€",3.5,42,"https://www.yelp.com/biz/l%C3%A9on-de-b-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"GRYAyBQ356oPeVvO115kdw","le-semazen-lyon-2","{Turkish,""Middle Eastern"",Kebab}","https://s3-media3.fl.yelpcdn.com/bphoto/y8IAxpebjNsgLLPVHx6lyg/o.jpg","Le Semazen","+33478713017","€€",4,10,"https://www.yelp.com/biz/le-semazen-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"GUVpEUuHSP3aDSVIAJcCqw","cercle-rouge-lyon","{French,""Asian Fusion""}","https://s3-media1.fl.yelpcdn.com/bphoto/QQFfxcttoMG4uWMFHk9zYQ/o.jpg","Cercle Rouge","+33478284198","€€€",5,5,"https://www.yelp.com/biz/cercle-rouge-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"GZdnzyeQsGPNUr7CKau-JA","mangiabuono-lyon","{Italian,""Imported Food""}","https://s3-media4.fl.yelpcdn.com/bphoto/3YSWTG6c6c8UwGFSu6ej6w/o.jpg","Mangiabuono","+33986716945","€€",4,3,"https://www.yelp.com/biz/mangiabuono-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"Gg9MvsExua5qcAw26Ie-4w","do-mo-kiosk-lyon","{French}","https://s3-media1.fl.yelpcdn.com/bphoto/TSI85tx68oo2T5GA844Hkg/o.jpg","Do Mo Kiosk","",NULL,4,1,"https://www.yelp.com/biz/do-mo-kiosk-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.74,4.82
"GksteNidXh1NFYOboT3f3Q","les-trois-sakuras-lyon","{Japanese}","https://s3-media1.fl.yelpcdn.com/bphoto/yksKwyvsRZOWBIBxez44Cw/o.jpg","Les Trois Sakuras","+33474269765","€€",2.5,3,"https://www.yelp.com/biz/les-trois-sakuras-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.79,4.82
"Glozlikj0fTei7g0FoHgaA","piknik-lyon","{Sandwiches}","https://s3-media1.fl.yelpcdn.com/bphoto/Zd9RBfda8fqJhWn2bpJ5FQ/o.jpg","Piknik","+33478627365","€€",5,1,"https://www.yelp.com/biz/piknik-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"GmgU62Rbp2fWnsPVASCFlw","guangzhou-villeurbanne","{Chinese}","https://s3-media4.fl.yelpcdn.com/bphoto/xOFpIQvGt7BzV_3OY6IRMQ/o.jpg","Guangzhou","+33472333691","€",4.5,8,"https://www.yelp.com/biz/guangzhou-villeurbanne?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.89
"Gmxc6mieQxdqB5tPZ26ngA","bianca-lyon","{Italian}","https://s3-media4.fl.yelpcdn.com/bphoto/Vm1uTwzll3zlwLRZOP83PQ/o.jpg","Bianca","+33478416810","€€€",3,10,"https://www.yelp.com/biz/bianca-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.86
"H-ZryS3XvubNVMc5qLwDLw","les-ambassadeurs-lyon","{Brasseries}","","Les Ambassadeurs","+33478609615","€€",4,3,"https://www.yelp.com/biz/les-ambassadeurs-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.86
"H1MIGKgMYZylgab_3_lNfw","comptoir-de-la-bourse-lyon-3","{Lounges,""Tapas/Small Plates"",""Cocktail Bars""}","https://s3-media3.fl.yelpcdn.com/bphoto/MvBPVnNqTsjaULbPnjJpdA/o.jpg","Comptoir de la Bourse","+33478374357","€€€",4,70,"https://www.yelp.com/biz/comptoir-de-la-bourse-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.84
"HFo559PiplnLP-i-0Syvlg","la-baie-d-halong-villeurbanne","{Chinese,Vietnamese}","https://s3-media1.fl.yelpcdn.com/bphoto/DNmXTPwwcNS6yAWkVE5eHw/o.jpg","La Baie d'Halong","+33478547029","€€",4.5,14,"https://www.yelp.com/biz/la-baie-d-halong-villeurbanne?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.88
"HKkvnTghrxzDT-ecPsPsuA","l-assiette-sur-la-place-lyon","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/Lo4oFkTg2zpRjxMw_tDrUA/o.jpg","L’ Assiette sur la Place","+33478053251","€€€",4.5,6,"https://www.yelp.com/biz/l-assiette-sur-la-place-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"HN_oWFAxkM1uLBs_Ww48rQ","chez-gregoire-lyon","{Gluten-Free,Bakeries}","https://s3-media3.fl.yelpcdn.com/bphoto/izVEDrYkGrO9f_qbOe5BKA/o.jpg","Chez Gregoire","+33487612466",NULL,5,2,"https://www.yelp.com/biz/chez-gregoire-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"HO5v2ORRB4dgKH6CR5fzOw","le-panda-lyon","{Bars,Brasseries}","https://s3-media1.fl.yelpcdn.com/bphoto/SWAfL7NZpFXaBZZBR4bxcA/o.jpg","Le Panda","+33478245842","€€€",3,5,"https://www.yelp.com/biz/le-panda-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"HP1K0jEE0Fojvk_2NIlPNg","jeannine-et-suzanne-café-gourmet-lyon","{Cafes}","https://s3-media1.fl.yelpcdn.com/bphoto/hccjlR5YQKKH5Wuos-dQCQ/o.jpg","Jeannine & Suzanne Café Gourmet","+33982261600","€€",4,70,"https://www.yelp.com/biz/jeannine-et-suzanne-caf%C3%A9-gourmet-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.83
